City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current description
526,Shihezi,44.3,86.0333,74.62,38,78,10.45,CN,2022-09-11 18:14:36,broken clouds
527,Manta,-0.95,-80.7333,80.38,69,40,11.5,EC,2022-09-11 18:13:23,scattered clouds
528,Syamzha,60.0158,41.0614,50.36,56,100,2.91,RU,2022-09-11 18:14:36,overcast clouds
529,Ridgecrest,35.6225,-117.6709,88.02,44,21,3.0,US,2022-09-11 18:14:37,few clouds
530,Carambei,-24.9178,-50.0972,58.57,89,99,6.8,BR,2022-09-11 18:14:37,overcast clouds
531,Kashi,39.4547,75.9797,76.21,27,80,8.95,CN,2022-09-11 18:14:37,broken clouds
532,The Valley,18.217,-63.0578,87.66,70,20,12.66,AI,2022-09-11 18:14:38,few clouds
533,Jardim,-21.4803,-56.1381,94.66,24,22,6.15,BR,2022-09-11 18:14:38,few clouds
534,North Bend,43.4065,-124.2243,67.15,91,100,0.0,US,2022-09-11 18:14:39,overcast clouds
535,Ereymentau,51.6199,73.1033,46.6,90,100,15.37,KZ,2022-09-11 18:14:39,overcast clouds
536,Pontianak,-0.0333,109.3333,78.78,94,75,2.3,ID,2022-09-11 18:14:39,light rain
537,Berdigestyakh,62.0989,126.6992,36.48,99,96,0.56,RU,2022-09-11 18:14:40,light rain
538,Palmas,-10.2128,-48.3603,98.47,19,40,6.91,BR,2022-09-11 18:14:40,scattered clouds
539,Luau,-10.7073,22.2247,77.83,37,17,5.53,AO,2022-09-11 18:14:41,few clouds
540,Hamilton,39.1834,-84.5333,78.44,85,100,10.36,US,2022-09-11 18:14:32,overcast clouds
541,Ambanja,-13.6833,48.45,73.4,80,80,0.67,MG,2022-09-11 18:14:41,light rain
542,Guasdualito,7.2424,-70.7324,91.4,58,95,2.3,VE,2022-09-11 18:14:42,overcast clouds
543,Saint-Joseph,-21.3667,55.6167,73.47,79,24,8.61,RE,2022-09-11 18:14:42,light rain
544,Krutinka,56.0055,71.5113,46.02,71,37,12.1,RU,2022-09-11 18:14:42,scattered clouds
545,Sept-Iles,50.2001,-66.3821,62.06,87,75,6.91,CA,2022-09-11 18:13:12,broken clouds
546,Herat,34.5,62.0,65.57,26,0,13.56,AF,2022-09-11 18:14:43,clear sky
547,Makakilo City,21.3469,-158.0858,80.62,71,0,3.44,US,2022-09-11 18:10:48,clear sky
548,Wembley,-31.9333,115.8,56.79,82,0,6.91,AU,2022-09-11 18:14:44,clear sky
549,Matay,28.419,30.7792,88.02,20,0,7.4,EG,2022-09-11 18:14:44,clear sky
550,Tsiroanomandidy,-18.7667,46.0333,70.97,33,2,7.61,MG,2022-09-11 18:14:45,clear sky
551,Taltal,-25.4,-70.4833,59.65,66,3,7.99,CL,2022-09-11 18:14:45,clear sky
552,Sumbawanga,-7.9667,31.6167,65.71,55,84,1.7,TZ,2022-09-11 18:15:45,broken clouds
553,Puerto Carreno,6.189,-67.4859,86.16,67,61,1.9,CO,2022-09-11 18:15:46,broken clouds
554,Itoman,26.1247,127.6694,82.78,83,100,11.5,JP,2022-09-11 18:15:46,overcast clouds
555,Luanda,-8.8368,13.2343,70.99,87,10,10.31,AO,2022-09-11 18:12:36,clear sky
556,Gornyy,55.1153,83.9059,49.32,77,100,14.63,RU,2022-09-11 18:15:47,light rain
557,Harbour Breton,47.4833,-55.7983,61.86,81,98,30.44,CA,2022-09-11 18:15:47,overcast clouds
558,Preobrazheniye,42.9019,133.9064,60.67,80,100,3.58,RU,2022-09-11 18:15:47,overcast clouds
559,Amahai,-3.3333,128.9167,75.97,90,98,2.48,ID,2022-09-11 18:15:48,overcast clouds
560,Suntar,62.1444,117.6319,37.58,95,80,5.12,RU,2022-09-11 18:15:48,broken clouds
561,Baruun-Urt,46.6806,113.2792,50.94,76,11,11.45,MN,2022-09-11 18:15:49,few clouds
562,Guerrero Negro,27.9769,-114.0611,79.81,70,9,7.36,MX,2022-09-11 18:15:49,clear sky
563,Yaan,7.3833,8.5667,72.37,95,88,5.44,NG,2022-09-11 18:15:49,light rain
564,Mutata,7.2441,-76.4356,85.59,75,89,3.29,CO,2022-09-11 18:15:50,light rain
565,Silver City,32.7701,-108.2803,78.76,52,0,16.11,US,2022-09-11 18:15:50,clear sky
566,Rajapur,25.3833,81.15,81.5,78,38,9.78,IN,2022-09-11 18:15:51,scattered clouds
567,Dayong,25.0209,118.2898,74.12,80,3,3.29,CN,2022-09-11 18:15:51,clear sky
568,Wladyslawowo,54.7909,18.4009,54.95,62,75,17.69,PL,2022-09-11 18:15:51,broken clouds
569,Semey,50.4111,80.2275,57.52,34,38,9.15,KZ,2022-09-11 18:15:52,scattered clouds
570,Puksoozero,62.5903,40.6066,46.98,87,84,4.23,RU,2022-09-11 18:15:52,broken clouds
571,Vila,42.0304,-8.1588,68.7,64,100,5.79,PT,2022-09-11 18:15:53,overcast clouds
572,Taft,31.7471,54.2088,80.55,21,20,9.22,IR,2022-09-11 18:15:53,few clouds
573,Havre-Saint-Pierre,50.2334,-63.5986,66.56,72,0,6.91,CA,2022-09-11 18:15:53,clear sky
574,Aykhal,66.0,111.5,32.32,98,100,8.66,RU,2022-09-11 18:15:54,snow
575,Jadu,31.953,12.0261,84.07,32,19,7.45,LY,2022-09-11 18:15:54,few clouds
576,Deltona,28.9005,-81.2637,95.13,58,0,8.05,US,2022-09-11 18:10:56,clear sky
577,Mutare,-18.9707,32.6709,65.84,32,0,4.59,ZW,2022-09-11 18:15:55,clear sky
578,Anchorage,61.2181,-149.9003,53.94,85,100,11.5,US,2022-09-11 18:12:21,light rain
579,Zavodoukovsk,56.5042,66.5515,41.11,87,57,4.32,RU,2022-09-11 18:15:55,broken clouds
580,Sanmenxia,34.7747,111.1814,67.89,65,0,4.29,CN,2022-09-11 18:15:56,clear sky
581,Ulladulla,-35.35,150.4667,49.08,64,2,8.75,AU,2022-09-11 18:15:56,clear sky
582,Roma,43.2128,-75.4557,73.81,71,40,1.01,US,2022-09-11 18:11:11,light rain
583,Port Arthur,38.8,121.2667,64.62,79,25,3.67,CN,2022-09-11 18:15:56,scattered clouds
584,Pindiga,9.9833,10.9333,74.12,84,55,5.7,NG,2022-09-11 18:15:57,broken clouds
585,Srostki,52.4189,85.7022,57.06,90,100,12.12,RU,2022-09-11 18:15:57,light rain
586,Kanlagay,5.8757,121.2915,80.22,79,100,4.27,PH,2022-09-11 18:15:58,overcast clouds
587,Shenjiamen,29.9576,122.298,76.64,84,100,5.91,CN,2022-09-11 18:15:58,overcast clouds
588,Pakxan,18.3778,103.6601,73.58,96,71,3.09,LA,2022-09-11 18:15:58,broken clouds
589,Uttaradit,17.6667,100.5,70.63,99,100,1.74,TH,2022-09-11 18:15:59,overcast clouds
590,Yonago,35.4333,133.3333,73.33,100,75,5.75,JP,2022-09-11 18:15:59,broken clouds
591,Gouyave,12.1646,-61.7296,86.77,70,20,21.85,GD,2022-09-11 18:15:59,few clouds
592,Maceio,-9.6658,-35.7353,80.04,65,75,12.66,BR,2022-09-11 18:16:00,broken clouds
593,Orissaare,58.5592,23.0826,54.01,64,3,7.76,EE,2022-09-11 18:16:00,clear sky
594,Dryden,49.7833,-92.7503,62.89,51,0,10.36,CA,2022-09-11 18:11:40,clear sky
595,Port Hedland,-20.3167,118.5667,64.45,100,0,6.91,AU,2022-09-11 18:15:21,clear sky
596,Kaniama,-7.5667,24.1833,75.25,63,90,4.07,CD,2022-09-11 18:16:01,overcast clouds
597,Aldan,58.6031,125.3894,35.04,88,14,3.0,RU,2022-09-11 18:16:01,few clouds
598,Khandyga,62.6667,135.6,32.2,95,51,3.83,RU,2022-09-11 18:12:15,broken clouds
599,Mayor Pablo Lagerenza,-19.9309,-60.7718,95.9,21,6,7.14,PY,2022-09-11 18:16:02,clear sky
600,Alakurtti,66.9672,30.3491,49.69,76,97,6.89,RU,2022-09-11 18:17:03,overcast clouds
601,Roald,62.5833,6.1333,59.16,82,75,2.3,NO,2022-09-11 18:17:03,broken clouds
602,Kita,13.0349,-9.4895,78.69,86,96,0.92,ML,2022-09-11 18:17:03,overcast clouds
603,Caluquembe,-13.7833,14.6833,70.0,36,78,8.3,AO,2022-09-11 18:17:04,broken clouds
604,Manali,13.1667,80.2667,86.09,70,100,10.67,IN,2022-09-11 18:17:04,overcast clouds
605,Ukiah,39.1502,-123.2078,82.44,53,20,0.0,US,2022-09-11 18:16:09,few clouds
606,Fare,-16.7,-151.0167,79.2,70,4,18.81,PF,2022-09-11 18:17:05,clear sky
607,Gornopravdinsk,60.05,69.9,36.9,94,36,4.34,RU,2022-09-11 18:17:05,scattered clouds
608,Santa Maria,-29.6842,-53.8069,63.73,47,21,10.42,BR,2022-09-11 18:14:59,few clouds
609,Xining,36.6167,101.7667,51.58,71,25,2.82,CN,2022-09-11 18:17:06,scattered clouds
610,Mackay,-21.15,149.2,61.68,89,1,7.4,AU,2022-09-11 18:17:06,clear sky
611,Benghazi,32.1167,20.0667,81.77,66,0,7.07,LY,2022-09-11 18:17:07,clear sky
612,Rajpura,30.4831,76.595,81.0,63,21,6.4,IN,2022-09-11 18:17:07,few clouds
613,Sobolevo,54.4299,31.8996,44.8,96,100,13.56,RU,2022-09-11 18:17:08,light rain
614,Rosario,-32.9468,-60.6393,69.94,25,0,10.36,AR,2022-09-11 18:17:08,clear sky
615,Ballymena,54.8636,-6.2763,62.04,98,100,6.31,GB,2022-09-11 18:17:09,moderate rain
616,Porto Santo,33.072,-16.3415,77.38,73,40,8.05,PT,2022-09-11 18:17:09,scattered clouds
617,Pyinmana,19.7333,96.2167,73.51,87,100,1.88,MM,2022-09-11 18:17:10,overcast clouds
618,Sassandra,4.95,-6.0833,74.91,84,46,7.81,CI,2022-09-11 18:17:10,scattered clouds
619,Dukat,62.55,155.55,37.94,90,98,3.78,RU,2022-09-11 18:17:11,overcast clouds
620,Mehamn,71.0357,27.8492,42.75,93,75,2.3,NO,2022-09-11 18:17:11,light rain
621,San Rafael,-34.6177,-68.3301,71.11,12,3,8.81,AR,2022-09-11 18:17:11,clear sky
622,Sonoita,31.85,-112.8333,86.88,50,0,2.84,MX,2022-09-11 18:17:12,clear sky
623,Hovd,48.0056,91.6419,62.06,33,43,4.65,MN,2022-09-11 18:17:12,scattered clouds
624,Socorro,31.6546,-106.3033,83.5,45,40,16.11,US,2022-09-11 18:17:13,scattered clouds
625,Xucheng,20.35,110.1288,79.07,78,33,5.19,CN,2022-09-11 18:17:13,scattered clouds
626,Lashio,22.9333,97.75,67.41,100,99,0.34,MM,2022-09-11 18:17:14,overcast clouds
627,Honningsvag,70.9821,25.9704,42.55,87,100,6.91,NO,2022-09-11 18:17:14,light rain
628,Severomuysk,56.1481,113.4267,32.77,79,36,3.06,RU,2022-09-11 18:17:15,scattered clouds
629,Kamenka,51.3223,42.7678,54.18,43,100,8.19,RU,2022-09-11 18:17:15,overcast clouds
630,Talara,-4.5772,-81.2719,74.16,64,11,17.27,PE,2022-09-11 18:17:15,few clouds
631,Olafsvik,64.8945,-23.7142,49.89,60,21,5.68,IS,2022-09-11 18:17:16,few clouds
632,Orahovac,42.3994,20.6547,60.66,91,51,6.29,XK,2022-09-11 18:17:16,broken clouds
633,San-Pedro,4.7485,-6.6363,75.43,83,35,8.12,CI,2022-09-11 18:17:17,scattered clouds
634,Turkistan,43.0,68.0,57.4,44,0,8.68,KZ,2022-09-11 18:17:17,clear sky
635,Grand Gaube,-20.0064,57.6608,72.0,68,6,3.0,MU,2022-09-11 18:17:18,clear sky
636,Teahupoo,-17.8333,-149.2667,73.36,70,30,18.68,PF,2022-09-11 18:17:18,scattered clouds
637,Barcelona,41.3888,2.159,84.15,82,20,6.91,ES,2022-09-11 18:15:21,few clouds
638,Bajitpur,24.2167,90.95,76.89,89,95,9.6,BD,2022-09-11 18:17:19,overcast clouds
639,Svetlogorsk,52.6333,29.7333,51.26,97,100,12.53,BY,2022-09-11 18:17:19,overcast clouds
640,Khandbari,27.3747,87.2039,70.41,89,57,1.5,NP,2022-09-11 18:17:20,moderate rain
641,Wagga Wagga,-35.1167,147.3667,43.84,71,99,4.23,AU,2022-09-11 18:17:20,overcast clouds
642,Nabire,-3.3667,135.4833,73.54,90,93,3.98,ID,2022-09-11 18:17:21,overcast clouds
643,Arona,28.0996,-16.681,76.91,81,20,11.5,ES,2022-09-11 18:17:21,few clouds
644,Nelson Bay,-32.7167,152.15,53.01,86,15,7.0,AU,2022-09-11 18:17:21,few clouds
645,Bellevue,47.6104,-122.2007,78.44,58,0,9.22,US,2022-09-11 18:14:49,smoke
646,Ocampo,21.65,-101.5,68.36,48,6,13.04,MX,2022-09-11 18:18:22,clear sky
647,Vardo,70.3705,31.1107,44.58,93,75,2.3,NO,2022-09-11 18:18:23,light rain
648,Karoi,-16.8099,29.6925,68.99,33,0,5.5,ZW,2022-09-11 18:18:23,clear sky
649,Aksum,14.1245,38.7244,62.13,76,89,4.99,ET,2022-09-11 18:18:23,light rain
650,Tigzirt,36.8886,4.1198,82.65,57,45,11.3,DZ,2022-09-11 18:18:24,scattered clouds
651,Bom Jesus,-9.0744,-44.3586,104.38,12,13,2.95,BR,2022-09-11 18:18:24,few clouds
652,Along,28.1667,94.7667,71.96,94,1,1.86,IN,2022-09-11 18:18:24,clear sky
653,Duldurga,50.6761,113.5931,45.01,80,22,2.21,RU,2022-09-11 18:18:25,few clouds
654,Santa Cruz Cabralia,-16.2781,-39.0247,77.23,65,20,11.5,BR,2022-09-11 18:18:25,few clouds
655,Kununurra,-15.7667,128.7333,75.18,69,40,1.14,AU,2022-09-11 18:18:26,scattered clouds
656,Xiongzhou,25.1167,114.3,74.79,57,76,1.3,CN,2022-09-11 18:18:26,broken clouds
657,Kauhajoki,62.4333,22.1833,51.78,91,49,2.93,FI,2022-09-11 18:18:26,scattered clouds
658,Luancheng,37.8792,114.6517,68.16,70,2,2.98,CN,2022-09-11 18:18:27,clear sky
659,Mapiri,-15.25,-68.1667,86.29,42,81,3.53,BO,2022-09-11 18:18:27,broken clouds
660,Barra Da Estiva,-13.6261,-41.3269,83.39,21,11,10.0,BR,2022-09-11 18:18:28,few clouds
661,Vicksburg,32.3526,-90.8779,84.43,77,40,8.05,US,2022-09-11 18:14:37,scattered clouds
662,Arman,59.7,150.1667,45.28,64,24,5.39,RU,2022-09-11 18:18:28,few clouds
663,Magnolia,33.2671,-93.2393,83.89,66,56,6.71,US,2022-09-11 18:18:29,broken clouds
664,Muyezerskiy,63.9333,31.65,46.99,70,100,4.47,RU,2022-09-11 18:18:29,overcast clouds
665,Seymchan,62.8833,152.4333,40.71,86,41,3.56,RU,2022-09-11 18:18:29,scattered clouds
666,Liepaja,56.5419,21.0367,49.98,76,0,2.3,LV,2022-09-11 18:18:30,clear sky
667,Ponta Delgada,37.7333,-25.6667,76.5,73,20,18.41,PT,2022-09-11 18:18:30,few clouds
668,Valparaiso,-33.0393,-71.6273,62.24,79,75,8.05,CL,2022-09-11 18:16:09,broken clouds
669,Ndende,-2.4008,11.3581,79.75,63,93,7.16,GA,2022-09-11 18:18:31,overcast clouds
670,Vikersund,59.9659,9.995,59.47,86,40,3.49,NO,2022-09-11 18:18:31,scattered clouds
671,Iberia,29.9502,-91.7507,87.87,61,40,8.05,US,2022-09-11 18:18:31,scattered clouds
672,Ust-Omchug,61.15,149.6333,33.89,59,1,4.07,RU,2022-09-11 18:18:32,clear sky
673,Alyangula,-13.8483,136.4192,76.05,88,3,4.47,AU,2022-09-11 18:18:32,clear sky
674,Buala,-8.145,159.5921,78.37,82,74,7.23,SB,2022-09-11 18:18:33,light rain
675,Armizonskoye,55.9461,67.6736,41.07,85,64,6.98,RU,2022-09-11 18:18:33,broken clouds
676,Muroto,33.2833,134.15,79.99,78,95,13.29,JP,2022-09-11 18:18:33,overcast clouds
677,Mount Gambier,-37.8333,140.7667,44.73,89,100,5.08,AU,2022-09-11 18:18:34,overcast clouds
678,Maungatapere,-35.75,174.2,52.79,97,93,4.65,NZ,2022-09-11 18:18:34,overcast clouds
679,Narathiwat,6.3333,101.75,72.84,84,98,3.11,TH,2022-09-11 18:16:35,overcast clouds
680,Racoasa,46.0,26.8833,63.34,57,80,8.03,RO,2022-09-11 18:18:35,broken clouds
681,Naze,28.3667,129.4833,81.52,83,98,12.03,JP,2022-09-11 18:14:48,overcast clouds
682,Ingham,42.6,-84.3833,75.06,90,100,8.05,US,2022-09-11 18:18:35,overcast clouds
683,Ossora,59.2353,163.0719,49.68,82,100,5.32,RU,2022-09-11 18:18:36,overcast clouds
684,Ulaangom,49.9811,92.0667,58.05,42,74,5.68,MN,2022-09-11 18:15:00,broken clouds
685,Moron,-34.6534,-58.6198,65.97,35,63,5.53,AR,2022-09-11 18:18:36,broken clouds
686,Rosetta,31.4044,30.4164,79.57,75,0,11.16,EG,2022-09-11 18:18:36,clear sky
687,Corrales,35.2378,-106.6067,78.4,47,0,5.99,US,2022-09-11 18:15:02,clear sky
688,Bata,1.8639,9.7658,75.99,88,68,9.1,GQ,2022-09-11 18:18:37,broken clouds
689,Iskateley,67.6803,53.1512,40.62,92,90,8.5,RU,2022-09-11 18:18:37,overcast clouds
690,Finschhafen,-6.6024,147.8681,78.71,78,94,7.38,PG,2022-09-11 18:18:38,overcast clouds
691,Tamala,52.541,43.2515,50.22,54,96,6.89,RU,2022-09-11 18:18:38,overcast clouds
692,Alice Springs,-23.7,133.8833,57.22,26,75,8.05,AU,2022-09-11 18:18:38,broken clouds
693,Upington,-28.4478,21.2561,73.78,21,0,11.5,ZA,2022-09-11 18:18:39,clear sky
694,Berzasca,44.6476,21.9526,64.96,88,83,4.88,RO,2022-09-11 18:19:39,broken clouds
